dateoftest,elapsed,label
[26/Jul/2013:14:19:48,4089380,/app.php/js/routing?callback=fos.Router.setData,200
[26/Jul/2013:14:19:39,14224795,/app.php/courses/content/390,200
[26/Jul/2013:14:19:48,5284734,/app.php/js/routing?callback=fos.Router.setData,200
[26/Jul/2013:14:19:41,12809540,/app.php/products/courses/388/units/113.json?_=1373985833790,200
[26/Jul/2013:14:19:52,2868510,/courses/,302
[26/Jul/2013:14:19:49,7192846,/courses/content,302
[26/Jul/2013:14:19:36,20415236,/courses/content/388,200
[26/Jul/2013:14:19:53,3130419,/app.php/js/routing?callback=fos.Router.setData,200
[26/Jul/2013:14:19:43,13519388,/app.php/activities/367/course/388/0/practice,302
[26/Jul/2013:14:19:50,6950698,/logout,302
[26/Jul/2013:14:19:52,4550970,/app.php/js/routing?callback=fos.Router.setData,200
[26/Jul/2013:14:19:50,7482310,/app.php/activities/3190/0/solve,200
[26/Jul/2013:14:19:57,2292529,/app.php/js/routing?callback=fos.Router.setData,200
[26/Jul/2013:14:19:37,21571037,/app.php/courses/content/390,200
[26/Jul/2013:14:19:51,10185777,/app.php/activities/3157/0/report,200
[26/Jul/2013:14:19:16,46885165,/app.php/layout_factory/get_css/45,200
[26/Jul/2013:14:19:57,6225052,/app.php/activities/367/course/388/0/practice,302
[26/Jul/2013:14:19:51,11856621,/app.php/activities/3192/0/solve,200
[26/Jul/2013:14:19:50,13887872,/app.php/activities/3163/0/report,200
[26/Jul/2013:14:19:54,10173578,/app.php/activities/3167/0/report,200
[26/Jul/2013:14:19:30,33479288,/app.php/layout_factory/get_css/45,200
[26/Jul/2013:14:19:17,46952847,/app.php/layout_factory/get_css/45,200
[26/Jul/2013:14:19:24,40493601,/app.php/layout_factory/get_css/45,200
[26/Jul/2013:14:18:49,75729464,/app.php/layout_factory/get_css/45,200
[26/Jul/2013:14:19:43,21716914,/app.php/layout_factory/get_css/45,200
[26/Jul/2013:14:19:57,8114102,/app.php/activities/3194/0/solve,200
[26/Jul/2013:14:19:49,15906413,/app.php/layout_factory/get_css/45,200
[26/Jul/2013:14:19:27,37676367,/app.php/layout_factory/get_css/45,200
[26/Jul/2013:14:19:40,25163093,/app.php/layout_factory/get_css/45,200
[26/Jul/2013:14:19:37,28432710,/app.php/layout_factory/get_css/45,200
[26/Jul/2013:14:19:52,13199639,/app.php/layout_factory/get_css/45,200
[26/Jul/2013:14:19:55,10074790,/app.php/layout_factory/get_css/45,200
[26/Jul/2013:14:19:59,9786498,/app.php/activities/3177/submit,302
[26/Jul/2013:14:19:41,28240584,/app.php/layout_factory/get_css/45,200
[26/Jul/2013:14:19:46,23532284,/app.php/layout_factory/get_css/45,200
[26/Jul/2013:14:19:17,52605550,/app.php/layout_factory/get_css/45,200
[26/Jul/2013:14:19:44,25344760,/app.php/layout_factory/get_css/45,200
[26/Jul/2013:14:19:51,14240000,/app.php/layout_factory/get_css/45,200
[26/Jul/2013:14:19:34,31116220,/courses/content/388,200
[26/Jul/2013:14:19:47,23316575,/app.php/layout_factory/get_css/45,200
[26/Jul/2013:14:19:18,47424060,/app.php/layout_factory/get_css/45,200
[26/Jul/2013:14:18:40,85707412,/js/routing?callback=fos.Router.setData,200
[26/Jul/2013:14:19:57,9218635,/app.php/activities/3169/submit,302
[26/Jul/2013:14:19:54,13173310,/app.php/activities/3170/0/report,200
[26/Jul/2013:14:19:53,14892391,/app.php/activities/3160/0/report,200
[26/Jul/2013:14:19:58,9933798,/app.php/activities/3149/0/report,200
[26/Jul/2013:14:19:59,9243416,/app.php/activities/3139/0/report,200
[26/Jul/2013:14:19:41,29498553,/app.php/layout_factory/get_css/45,200
[26/Jul/2013:14:19:57,13566357,/app.php/layout_factory/get_css/45,200
[26/Jul/2013:14:20:01,9951561,/app.php/layout_factory/get_css/45,200
[26/Jul/2013:14:19:47,24346052,/app.php/layout_factory/get_css/45,200
[26/Jul/2013:14:19:52,19281839,/app.php/layout_factory/get_css/45,200
[26/Jul/2013:14:19:33,38428183,/app.php/layout_factory/get_css/45,200
[26/Jul/2013:14:19:10,61931140,/app.php/layout_factory/get_css/45,200
[26/Jul/2013:14:19:58,13659772,/app.php/layout_factory/get_css/45,200
[26/Jul/2013:14:20:12,156372,/app.php/js/routing?callback=fos.Router.setData,200
[26/Jul/2013:14:19:58,13754664,/app.php/layout_factory/get_css/45,200
[26/Jul/2013:14:20:12,275198,/app.php/js/routing?callback=fos.Router.setData,200
[26/Jul/2013:14:20:12,197178,/app.php/js/routing?callback=fos.Router.setData,200
[26/Jul/2013:14:20:12,327139,/logout_user,302
[26/Jul/2013:14:20:13,338154,/app.php/js/routing?callback=fos.Router.setData,200
[26/Jul/2013:14:20:13,455863,/logout,302
[26/Jul/2013:14:20:13,197325,/rumba/login,405
[26/Jul/2013:14:20:13,562612,/js/routing?callback=fos.Router.setData,200
[26/Jul/2013:14:20:13,2033027,/app.php/activities/3198/0/report,200
[26/Jul/2013:14:20:14,1010901,/logout,302
[26/Jul/2013:14:20:14,1015878,/app.php/js/routing?callback=fos.Router.setData,200
[26/Jul/2013:14:20:15,811716,/app.php/js/routing?callback=fos.Router.setData,200
[26/Jul/2013:14:20:14,1692843,/app.php/js/routing?callback=fos.Router.setData,200
[26/Jul/2013:14:20:15,965843,/rumba/login,405
[26/Jul/2013:14:20:15,1210918,/rumba/login,405
[26/Jul/2013:14:20:15,1456958,/app.php/js/routing?callback=fos.Router.setData,200
[26/Jul/2013:14:20:14,3180476,/app.php/activities/3201/0/report,200
[26/Jul/2013:14:20:13,4537360,/app.php/courses/content/387,200
[26/Jul/2013:14:20:17,1730288,/app.php/js/routing?callback=fos.Router.setData,200
[26/Jul/2013:14:20:15,3774672,/app.php/activities/3175/submit,302
[26/Jul/2013:14:20:18,1327208,/rumba/login,405
[26/Jul/2013:14:20:16,3966810,/app.php/activities/3177/0/report,200
[26/Jul/2013:14:20:16,3747483,/app.php/activities/3187/submit,302
[26/Jul/2013:14:20:18,2108447,/app.php/js/routing?callback=fos.Router.setData,200
[26/Jul/2013:14:20:18,1911154,/app.php/js/routing?callback=fos.Router.setData,200
[26/Jul/2013:14:20:17,3514106,/logout_user,302
[26/Jul/2013:14:20:18,3061205,/logout_user,302
[26/Jul/2013:14:20:19,2046456,/app.php/js/routing?callback=fos.Router.setData,200
[26/Jul/2013:14:20:17,5821334,/app.php/activities/3201/0/report,200
[26/Jul/2013:14:20:21,1723071,/app.php/js/routing?callback=fos.Router.setData,200
[26/Jul/2013:14:20:20,2813367,/app.php/js/routing?callback=fos.Router.setData,200
[26/Jul/2013:14:20:21,2038508,/app.php/js/routing?callback=fos.Router.setData,200
[26/Jul/2013:14:20:15,8319722,/app.php/activities/3198/0/report,200
[26/Jul/2013:14:20:16,7127189,/app.php/activities/3165/submit,302
[26/Jul/2013:14:20:21,2853178,/logout,302
[26/Jul/2013:14:20:20,3960316,/logout_user,302
[26/Jul/2013:14:20:15,9038210,/app.php/activities/3190/0/report,200
[26/Jul/2013:14:20:22,2324711,/app.php/js/routing?callback=fos.Router.setData,200
[26/Jul/2013:14:20:20,4398770,/logout_user,302
[26/Jul/2013:14:20:20,4936757,/logout_user,302
[26/Jul/2013:14:20:17,8171289,/app.php/activities/3172/submit,302
[26/Jul/2013:14:20:24,1891782,/rumba/login,405
[26/Jul/2013:14:20:22,3112179,/app.php/js/routing?callback=fos.Router.setData,200
[26/Jul/2013:14:20:23,3176726,/app.php/js/routing?callback=fos.Router.setData,200
[26/Jul/2013:14:20:23,2611639,/logout,302
[26/Jul/2013:14:20:23,3552514,/logout_user,302
[26/Jul/2013:14:20:17,10142712,/app.php/courses/content/387,200
[26/Jul/2013:14:20:24,3060013,/rumba/login,405
[26/Jul/2013:14:20:25,2734134,/logout,302
[26/Jul/2013:14:20:17,10283428,/app.php/activities/3173/0/report,200
[26/Jul/2013:14:20:26,2165362,/rumba/login,405
[26/Jul/2013:14:20:27,2178032,/app.php/js/routing?callback=fos.Router.setData,200
[26/Jul/2013:14:20:25,4740821,/logout,302
[26/Jul/2013:14:20:28,2624598,/rumba/login,405
[26/Jul/2013:14:20:28,2813553,/app.php/js/routing?callback=fos.Router.setData,200
[26/Jul/2013:14:20:29,1797768,/rumba/login,405
[26/Jul/2013:14:20:22,9663335,/app.php/activities/3183/submit,302
[26/Jul/2013:14:20:28,3772026,/app.php/js/routing?callback=fos.Router.setData,200
[26/Jul/2013:14:20:26,4893402,/logout_user,302
[26/Jul/2013:14:20:20,12391788,/app.php/activities/3187/0/report,200
[26/Jul/2013:14:20:19,12377976,/app.php/activities/3166/0/report,200
[26/Jul/2013:14:20:29,2805915,/logout,302
[26/Jul/2013:14:20:21,11762791,/app.php/activities/3204/submit,302
[26/Jul/2013:14:20:19,13614928,/app.php/activities/3175/0/report,200
[26/Jul/2013:14:20:20,13497067,/app.php/activities/3191/0/report,200
[26/Jul/2013:14:20:19,14660767,/app.php/courses/content/391,200
[26/Jul/2013:14:20:19,14443535,/app.php/courses/content/390,200
[26/Jul/2013:14:20:22,11996971,/app.php/activities/3189/submit,302
[26/Jul/2013:14:20:21,13457713,/app.php/activities/3184/0/report,200
[26/Jul/2013:14:20:19,15056026,/app.php/courses/content/389,200
[26/Jul/2013:14:20:29,5236396,/logout_user,302
[26/Jul/2013:14:20:23,11580982,/app.php/activities/3195/0/report,200
[26/Jul/2013:14:20:33,2778779,/rumba/login,405
[26/Jul/2013:14:20:25,10331733,/app.php/activities/3194/submit,302
[26/Jul/2013:14:20:33,2415119,/app.php/js/routing?callback=fos.Router.setData,200
[26/Jul/2013:14:20:35,1365511,/app.php/js/routing?callback=fos.Router.setData,200
[26/Jul/2013:14:20:12,24815083,/app.php/layout_factory/get_css/45,200
[26/Jul/2013:14:20:24,12814418,/app.php/activities/3165/0/report,200
[26/Jul/2013:14:20:24,12732882,/app.php/activities/3190/0/report,200
[26/Jul/2013:14:20:20,17466143,/app.php/courses/content/389,200
[26/Jul/2013:14:20:34,2687553,/app.php/js/routing?callback=fos.Router.setData,200
[26/Jul/2013:14:20:29,8704603,/app.php/activities/3192/0/report,200
[26/Jul/2013:14:20:32,5347125,/logout,302
[26/Jul/2013:14:20:33,6011871,/logout_user,302
[26/Jul/2013:14:20:32,8278004,/app.php/activities/3202/0/report,200
[26/Jul/2013:14:20:32,7973868,/app.php/activities/3166/0/report,200
[26/Jul/2013:14:20:27,13780917,/app.php/courses/content/391,200
[26/Jul/2013:14:20:35,6086788,/app.php/activities/3205/submit,302
[26/Jul/2013:14:20:32,9194652,/app.php/courses/content/390,200
[26/Jul/2013:14:20:31,10642475,/app.php/courses/content/391,200
[26/Jul/2013:14:20:34,7669705,/app.php/activities/3204/0/report,200
[26/Jul/2013:14:20:26,16152801,/app.php/courses/content/391,200
[26/Jul/2013:14:20:34,9390901,/app.php/courses/content/390,200
[26/Jul/2013:14:20:26,17834901,/app.php/courses/content/387,200
[26/Jul/2013:14:20:34,9580855,/app.php/activities/3209/submit,302
[26/Jul/2013:14:20:34,10464787,/app.php/activities/3183/0/report,200
[26/Jul/2013:14:20:13,31133020,/app.php/layout_factory/get_css/45,200
[26/Jul/2013:14:20:29,15802533,/app.php/courses/content/391,200
[26/Jul/2013:14:20:14,30625326,/app.php/layout_factory/get_css/45,200
[26/Jul/2013:14:20:19,26336219,/app.php/layout_factory/get_css/45,200
[26/Jul/2013:14:20:19,26562010,/app.php/layout_factory/get_css/45,200
[26/Jul/2013:14:20:23,22484568,/app.php/layout_factory/get_css/45,200
[26/Jul/2013:14:20:26,19113574,/app.php/layout_factory/get_css/45,200
[26/Jul/2013:14:20:31,14740820,/app.php/courses/content/390,200
[26/Jul/2013:14:19:56,49768569,/app.php/layout_factory/get_css/45,200
[26/Jul/2013:14:20:34,11889849,/app.php/courses/content/389,200
[26/Jul/2013:14:20:33,13383627,/app.php/courses/content/387,200
[26/Jul/2013:14:19:33,73585275,/js/routing?callback=fos.Router.setData,200
[26/Jul/2013:14:20:12,33837044,/app.php/activities/3199/0/report,200
[26/Jul/2013:14:20:19,27589981,/app.php/layout_factory/get_css/45,200
[26/Jul/2013:14:20:23,23281966,/app.php/layout_factory/get_css/45,200
[26/Jul/2013:14:20:46,430554,/logout_user,302
[26/Jul/2013:14:20:47,307905,/app.php/js/routing?callback=fos.Router.setData,200
[26/Jul/2013:14:20:47,381661,/logout_user,302
[26/Jul/2013:14:20:47,487133,/logout,302
[26/Jul/2013:14:20:47,249347,/app.php/js/routing?callback=fos.Router.setData,200
[26/Jul/2013:14:20:46,1119446,/app.php/activities/3199/0/report,200
[26/Jul/2013:14:20:47,153972,/rumba/login,405
[26/Jul/2013:14:20:47,394414,/logout,302
[26/Jul/2013:14:20:48,145477,/rumba/login,405
[26/Jul/2013:14:20:48,146705,/rumba/login,405
[26/Jul/2013:14:20:48,261005,/app.php/js/routing?callback=fos.Router.setData,200
[26/Jul/2013:14:20:48,149513,/app.php/js/routing?callback=fos.Router.setData,200
[26/Jul/2013:14:20:48,197513,/app.php/js/routing?callback=fos.Router.setData,200
[26/Jul/2013:14:20:48,215037,/app.php/js/routing?callback=fos.Router.setData,200
[26/Jul/2013:14:20:48,310854,/rumba/login,405
[26/Jul/2013:14:20:48,261189,/logout,302
[26/Jul/2013:14:20:49,340600,/logout,302
[26/Jul/2013:14:20:49,583340,/logout_user,302
[26/Jul/2013:14:20:49,152076,/rumba/login,405
[26/Jul/2013:14:20:47,1857668,/app.php/layout_factory/get_css/45,200
[26/Jul/2013:14:20:49,230591,/logout,302
[26/Jul/2013:14:20:50,168328,/rumba/login,405
[26/Jul/2013:14:20:49,232891,/app.php/js/routing?callback=fos.Router.setData,200
[26/Jul/2013:14:20:50,324695,/logout_user,302
[26/Jul/2013:14:20:50,442605,/logout_user,302
[26/Jul/2013:14:20:50,252756,/logout,302
[26/Jul/2013:14:20:50,514956,/logout_user,302
[26/Jul/2013:14:20:51,231683,/logout,302
[26/Jul/2013:14:20:51,157975,/rumba/login,405
[26/Jul/2013:14:20:50,1640380,/app.php/courses/content/389,200
[26/Jul/2013:14:20:52,290547,/logout_user,302
[26/Jul/2013:14:20:52,210282,/rumba/login,405
[26/Jul/2013:14:20:56,457237,/app.php/activities/3208/submit,302
[26/Jul/2013:14:20:56,435452,/app.php/activities/3207/submit,302
[26/Jul/2013:14:20:56,628252,/app.php/activities/3207/0/report,200
[26/Jul/2013:14:20:57,988912,/app.php/activities/3208/0/report,200
[26/Jul/2013:14:20:57,1276164,/app.php/activities/3207/0/report,200
[26/Jul/2013:14:20:58,430293,/app.php/js/routing?callback=fos.Router.setData,200
[26/Jul/2013:14:20:58,973146,/logout_user,302
[26/Jul/2013:14:20:57,2769882,/app.php/courses/content/389,200
[26/Jul/2013:14:20:59,612662,/logout,302
[26/Jul/2013:14:20:59,549101,/app.php/js/routing?callback=fos.Router.setData,200
[26/Jul/2013:14:20:59,476746,/rumba/login,405
[26/Jul/2013:14:20:59,377659,/rumba/login,405
[26/Jul/2013:14:21:00,654397,/app.php/js/routing?callback=fos.Router.setData,200
[26/Jul/2013:14:21:00,675531,/logout_user,302
[26/Jul/2013:14:21:00,418731,/rumba/login,405
[26/Jul/2013:14:21:01,241634,/rumba/login,405
[26/Jul/2013:14:20:58,3300568,/app.php/layout_factory/get_css/45,200
[26/Jul/2013:14:21:01,197142,/app.php/js/routing?callback=fos.Router.setData,200
[26/Jul/2013:14:20:58,3731529,/app.php/courses/content/391,200
[26/Jul/2013:14:21:01,408149,/logout_user,302
[26/Jul/2013:14:21:01,773339,/logout_user,302
[26/Jul/2013:14:21:00,2688292,/app.php/courses/content/391,200
[26/Jul/2013:14:21:02,660933,/logout_user,302
[26/Jul/2013:14:21:02,349646,/rumba/login,405
[26/Jul/2013:14:21:02,216984,/app.php/js/routing?callback=fos.Router.setData,200
[26/Jul/2013:14:21:03,148624,/rumba/login,405
[26/Jul/2013:14:21:03,174705,/rumba/login,405
[26/Jul/2013:14:21:03,153904,/rumba/login,405
[26/Jul/2013:14:21:04,353226,/logout_user,302
[26/Jul/2013:14:21:04,250134,/logout,302
[26/Jul/2013:14:21:03,1550753,/app.php/courses/content/391,200
[26/Jul/2013:14:21:05,150967,/app.php/js/routing?callback=fos.Router.setData,200
[26/Jul/2013:14:21:05,255663,/logout,302
[26/Jul/2013:14:21:05,233501,/rumba/login,405
[26/Jul/2013:14:21:06,385723,/logout,302
[26/Jul/2013:14:21:06,475482,/logout,302
[26/Jul/2013:14:21:07,284558,/rumba/login,405
[26/Jul/2013:14:21:05,2215586,/app.php/courses/content/387,200
[26/Jul/2013:14:21:07,205681,/app.php/js/routing?callback=fos.Router.setData,200
[26/Jul/2013:14:21:08,366923,/logout,302
[26/Jul/2013:14:21:06,2515485,/app.php/courses/content/391,200
[26/Jul/2013:14:21:09,358578,/app.php/js/routing?callback=fos.Router.setData,200
[26/Jul/2013:14:21:08,1102794,/logout_user,302
[26/Jul/2013:14:21:06,3666509,/app.php/courses/content/391,200
[26/Jul/2013:14:21:09,654538,/logout_user,302
[26/Jul/2013:14:21:10,361621,/app.php/js/routing?callback=fos.Router.setData,200
[26/Jul/2013:14:21:09,1451172,/logout_user,302
[26/Jul/2013:14:21:10,397944,/rumba/login,405
[26/Jul/2013:14:21:09,1092573,/logout,302
[26/Jul/2013:14:21:10,808930,/logout_user,302
[26/Jul/2013:14:21:10,860687,/logout,302
[26/Jul/2013:14:21:10,756038,/app.php/js/routing?callback=fos.Router.setData,200
[26/Jul/2013:14:21:11,792495,/rumba/login,405
[26/Jul/2013:14:21:11,628357,/logout_user,302
[26/Jul/2013:14:21:08,3752193,/app.php/courses/content/391,200
[26/Jul/2013:14:21:12,302283,/logout,302
[26/Jul/2013:14:21:12,433568,/app.php/js/routing?callback=fos.Router.setData,200
[26/Jul/2013:14:21:12,626407,/rumba/login,405
[26/Jul/2013:14:21:10,2903586,/app.php/courses/content/388,200
[26/Jul/2013:14:21:13,573754,/logout,302
[26/Jul/2013:14:21:12,879660,/logout,302
[26/Jul/2013:14:21:13,300251,/app.php/js/routing?callback=fos.Router.setData,200
[26/Jul/2013:14:21:13,195983,/rumba/login,405
[26/Jul/2013:14:21:13,332048,/logout_user,302
[26/Jul/2013:14:21:14,197520,/rumba/login,405
[26/Jul/2013:14:21:21,160401,/app.php/js/routing?callback=fos.Router.setData,200
[26/Jul/2013:14:21:20,1734123,/app.php/courses/content/388,200
[26/Jul/2013:14:21:22,276426,/logout,302
[26/Jul/2013:14:21:22,369738,/logout_user,302
[26/Jul/2013:14:21:23,315707,/logout,302
[26/Jul/2013:14:21:23,217653,/app.php/js/routing?callback=fos.Router.setData,200
[26/Jul/2013:14:21:24,310386,/logout,302
[26/Jul/2013:14:46:07,151700,/,302
